cod_prod_lj;cod_loja;cod_produto;ref_varejista;dia;dia_detalhado;semana;mes;decr_mes;trimestre;ano;periodo;periodo2;valor;quantidade;indicador3;indicador4;indicador5;indicador6;indicador7;indicador8;indicador9
;51026;7894900335040;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;21.96;4;;;;;;;
;51026;7894900335095;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;10.98;2;;;;;;;
;51026;7896002100014;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2203.47;169;;;;;;;
;51026;7896002109000;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;62.91;9;;;;;;;
;51026;7896002109017;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;298.13;10;;;;;;;
;51026;7896002110259;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;52.35;15;;;;;;;
;51026;7896002110419;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1402.08;240;;;;;;;
;51026;7896002110457;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;630.73;107;;;;;;;
;51026;7896002110471;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;239.5;40;;;;;;;
;51026;7896002110921;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;335.39;17;;;;;;;
;51026;7896002110983;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;531.78;92;;;;;;;
;51026;7896002111034;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;604.0;100;;;;;;;
;51026;7896002111508;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;709.72;122;;;;;;;
;51026;7896002111713;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;95.6;4;;;;;;;
;51026;7896010000016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;379.2;8;;;;;;;
;51026;7896010004007;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;875.69;24;;;;;;;
;51026;7896010004502;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;78.8;2;;;;;;;
;51026;7896010006322;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;655.4;16;;;;;;;
;51026;7896019302012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;349.5;5;;;;;;;
;51026;7896022610005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;80.7;3;;;;;;;
;51026;7896023080487;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;107.94;6;;;;;;;
;51026;7896037916062;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;24.9;1;;;;;;;
;51026;7896037916123;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1378.1;38;;;;;;;
;51026;7896037918646;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1227.67;34;;;;;;;
;51026;7896037918738;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;394.62;11;;;;;;;
;51026;7896050200124;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2055.17;141;;;;;;;
;51026;7896050200728;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;24.9;1;;;;;;;
;51026;7896050200865;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;189.95;5;;;;;;;
;51026;7896050200872;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;18.99;1;;;;;;;
;51026;7896051216001;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.7;3;;;;;;;
;51026;7896051236009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.0;10;;;;;;;
;51026;7896072911244;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;160.4;6;;;;;;;
;51026;7896080001401;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;263.4;6;;;;;;;
;51026;7896273100058;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.4;6;;;;;;;
;51026;7896299101046;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;128.7;3;;;;;;;
;51026;7896299101077;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;342.2;18;;;;;;;
;51026;7896299109721;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;420.69;13;;;;;;;
;51026;7896383700674;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;25.99;1;;;;;;;
;51026;7896383700681;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;257.1;9;;;;;;;
;51026;7896547501154;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;94.59;21;;;;;;;
;51026;7896547501178;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;258.32;58;;;;;;;
;51026;7896547501444;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;75.93;17;;;;;;;
;51026;7896685200063;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;75.6;4;;;;;;;
;51026;7896685200629;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;264.54;20;;;;;;;
;51026;7896685200643;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;115.38;8;;;;;;;
;51026;7896685200797;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;76.49;6;;;;;;;
;51026;7896685200803;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;84.49;6;;;;;;;
;51026;7897110000432;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;550.16;42;;;;;;;
;51026;7897395000479;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;210.08;36;;;;;;;
;51026;7897395000509;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;526.92;88;;;;;;;
;51026;7897395001377;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;89.23;17;;;;;;;
;51026;7897395001407;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;763.94;186;;;;;;;
;51026;7897395001438;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;153.79;41;;;;;;;
;51026;7897395001469;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;63.09;13;;;;;;;
;51026;7897736410547;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;138.0;10;;;;;;;
;51026;7897877000065;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;319.4;6;;;;;;;
;51026;7897877000256;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;219.6;4;;;;;;;
;51026;7898172660190;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.0;10;;;;;;;
;51026;7898172660817;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;548.9;110;;;;;;;
;51026;7898221854310;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2560.7;63;;;;;;;
;51026;7898255980337;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;94.9;1;;;;;;;
;51026;7898255980399;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;490.6;14;;;;;;;
;51026;7898255980436;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;94.7;3;;;;;;;
;51026;7898377661848;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;445.64;76;;;;;;;
;51026;7898377661954;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;195.5;5;;;;;;;
;51026;7898377661978;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;192.4;6;;;;;;;
;51026;7898377661992;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;57.8;2;;;;;;;
;51026;7898576190019;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;426.15;41;;;;;;;
;51026;7898605252985;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;463.16;84;;;;;;;
;51026;7898605253012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;397.43;57;;;;;;;
;51026;7898605254163;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;312.45;55;;;;;;;
;51026;7898675310721;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;53.9;1;;;;;;;
;51026;7898929540645;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;887.5;15;;;;;;;
;51026;7898929540911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;234.48;32;;;;;;;
;51026;7898929540942;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;319.7;3;;;;;;;
;51026;7898929540966;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1167.9;21;;;;;;;
;51026;7898929541130;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;313.77;43;;;;;;;
;51026;7898939469387;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;269.9;1;;;;;;;
;51026;7898939469844;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;461.84;7;;;;;;;
;51026;7898942055836;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1205.91;399;;;;;;;
;51026;7898942055843;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1682.91;549;;;;;;;
;51026;7898942055850;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2104.37;693;;;;;;;
;51026;7898945131292;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1452.08;9;;;;;;;
;51026;7898994989202;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;110.7;3;;;;;;;
;51026;8410221110150;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1799.0;10;;;;;;;
;51026;7896002111898;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;308.27;53;;;;;;;
;51026;7896037918745;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;539.85;15;;;;;;;
;51026;5900595004672;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;376.08;11;;;;;;;
;51026;7891991304252;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;894.33;177;;;;;;;
;51026;6001495062522;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;713.4;6;;;;;;;
;51026;7891141022814;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;190.99;25;;;;;;;
;51026;7891141023019;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;298.49;39;;;;;;;
;51026;7891141031717;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;223.83;29;;;;;;;
;51026;7896051215028;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;74.5;5;;;;;;;
;51026;7896072911480;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;35.8;2;;;;;;;
;51026;7896072922356;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;253.5;15;;;;;;;
;51026;7896072922387;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;84.5;5;;;;;;;
;51026;7896097722047;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;21.9;1;;;;;;;
;51026;7896356600161;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;856.45;28;;;;;;;
;51026;7896486100012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;94.5;5;;;;;;;
;51026;7896494207444;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;63.7;3;;;;;;;
;51026;7898221852507;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;299.0;10;;;;;;;
;51026;7898280620239;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;116.76;13;;;;;;;
;51026;7891121201000;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;137.7;3;;;;;;;
;51026;7891141022852;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;481.27;63;;;;;;;
;51026;7896051222163;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;63.6;4;;;;;;;
;51026;7896051225164;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.5;5;;;;;;;
;51026;7896072911251;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;192.39;10;;;;;;;
;51026;7896072911978;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;172.36;9;;;;;;;
;51026;7896072902143;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;64.46;5;;;;;;;
;51026;7896072922363;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;16.9;1;;;;;;;
;51026;7896086820013;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;279.8;2;;;;;;;
;51026;8410337062084;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;104.9;1;;;;;;;
;51026;7896072922400;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.8;2;;;;;;;
;51026;7896097722016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;21.9;1;;;;;;;
;51026;7896072922417;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.7;3;;;;;;;
;51026;7896072903553;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.8;2;;;;;;;
;51026;8004160679504;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;199.9;1;;;;;;;
;51026;5011013100194;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;419.86;14;;;;;;;
;51026;7897110000395;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;878.85;215;;;;;;;
;51026;7891136057005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1367.56;24;;;;;;;
;51026;7891046160116;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;231.1;9;;;;;;;
;51026;7896072902716;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;79.5;5;;;;;;;
;51026;7791560000236;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;366.4;6;;;;;;;
;51026;7891050000705;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;313.0;10;;;;;;;
;51026;7891050001702;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;133.6;4;;;;;;;
;51026;7896024100924;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;219.5;5;;;;;;;
;51026;7896051207108;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;15.9;1;;;;;;;
;51026;7891141032172;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;269.06;35;;;;;;;
;51026;7896336800833;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;15.9;1;;;;;;;
;51026;7896494207314;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;9758.22;1027;;;;;;;
;51026;7896494209615;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1085.42;111;;;;;;;
;51026;7896494208342;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;565.56;59;;;;;;;
;51026;7897736410660;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;149.9;11;;;;;;;
;51026;4067700011015;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;688.5;5;;;;;;;
;51026;6001108101891;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;136.9;1;;;;;;;
;51026;7898939469356;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;136.9;1;;;;;;;
;51026;6001108093776;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;273.8;2;;;;;;;
;51026;7898939469745;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;109.8;2;;;;;;;
;51026;6001108103956;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;273.8;2;;;;;;;
;51026;7896547501260;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;102.17;23;;;;;;;
;51026;7898939469004;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;237.97;3;;;;;;;
;51026;10082184103668;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;3877.3;27;;;;;;;
;51026;7896266102007;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;235.77;15;;;;;;;
;51026;7896266101116;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;380.69;24;;;;;;;
;51026;7896266101109;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;490.17;31;;;;;;;
;51026;7898280625029;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;605.38;73;;;;;;;
;51026;7898280628266;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;136.93;17;;;;;;;
;51026;7897736410349;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;47.84;16;;;;;;;
;51026;7897736410387;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.85;15;;;;;;;
;51026;7897736410325;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;164.45;55;;;;;;;
;51026;7897736410653;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.85;15;;;;;;;
;51026;7897736410332;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;104.65;35;;;;;;;
;51026;7897736410370;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;122.59;41;;;;;;;
;51026;7896002111911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;138.02;8;;;;;;;
;51026;7896010006360;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;490.63;21;;;;;;;
;51026;7891121283006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;738.9;11;;;;;;;
;51026;7898605255290;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;825.79;121;;;;;;;
;51026;5000291026814;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;649.5;5;;;;;;;
;51026;7893218003931;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;226.84;17;;;;;;;
;51026;8006063004759;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;937.4;26;;;;;;;
;51026;7896072922790;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.51;9;;;;;;;
;51026;7891991304849;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;228.87;33;;;;;;;
;51026;8006063901942;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;204.7;3;;;;;;;
;51026;8006063901904;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.8;2;;;;;;;
;51026;8006063901928;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.8;2;;;;;;;
;51026;7501035011250;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;164.9;1;;;;;;;
;51026;7894900336023;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;7.99;1;;;;;;;
;51026;7894900336009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;7.99;1;;;;;;;
;51026;7894900336016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;63.96;8;;;;;;;
;51026;7896266104070;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;380.22;38;;;;;;;
;51026;7897395001155;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;263.2;8;;;;;;;
;51026;7896072922936;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;52.68;12;;;;;;;
;51026;7896072922943;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;74.63;17;;;;;;;
;51026;7896002111928;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;170.71;29;;;;;;;
;51026;7894900335170;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;27.45;5;;;;;;;
;51026;850003347653;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.9;1;;;;;;;
;51026;7894900336504;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;707.44;51;;;;;;;
;51026;7896336810733;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;106.89;7;;;;;;;
;51026;7896010006391;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;205.6;4;;;;;;;
;51026;7896336810740;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;91.99;6;;;;;;;
;51026;7896053801519;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;879.6;4;;;;;;;
;51026;8410221801416;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;199.9;1;;;;;;;
;51026;8410221902069;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;219.9;1;;;;;;;
;51027;50196364;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;149.9;1;;;;;;;
;51027;80432400395;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;365.7;3;;;;;;;
;51027;80432400432;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.9;1;;;;;;;
;51027;80686006077;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;199.78;2;;;;;;;
;51027;80686027638;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.89;1;;;;;;;
;51027;82184004364;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;949.57;7;;;;;;;
;51027;82184090510;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;67.9;1;;;;;;;
;51027;751320893758;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;155.78;2;;;;;;;
;51027;5000196006232;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.49;1;;;;;;;
;51027;5000265101042;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;87.8;2;;;;;;;
;51027;5000267013602;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1658.4;16;;;;;;;
;51027;5000267014005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;299.6;4;;;;;;;
;51027;5000267024011;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;587.4;6;;;;;;;
;51027;5000267107776;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;344.9;1;;;;;;;
;51027;5000267179810;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1790.97;14;;;;;;;
;51027;5000267190556;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;284.7;3;;;;;;;
;51027;5000281003160;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;527.49;5;;;;;;;
;51027;5000281004020;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;546.6;4;;;;;;;
;51027;5000281050171;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;449.8;2;;;;;;;
;51027;5000289020701;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;72.9;1;;;;;;;
;51027;5000291020706;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1989.79;21;;;;;;;
;51027;5000291023462;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;412.59;4;;;;;;;
;51027;5000291025930;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;379.6;4;;;;;;;
;51027;5000291026548;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;571.51;6;;;;;;;
;51027;5000299211243;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1139.9;1;;;;;;;
;51027;5000299225028;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;549.9;1;;;;;;;
;51027;5000299610015;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;704.83;8;;;;;;;
;51027;5000299622094;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;319.9;1;;;;;;;
;51027;5000387905634;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;42.9;1;;;;;;;
;51027;5010106110249;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;139.9;1;;;;;;;
;51027;5010106111451;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;353.39;5;;;;;;;
;51027;5011007023331;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.9;1;;;;;;;
;51027;5011013100132;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;279.8;3;;;;;;;
;51027;5099873003220;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;167.88;12;;;;;;;
;51027;7312040017010;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;160.83;2;;;;;;;
;51027;7312040350117;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;179.8;2;;;;;;;
;51027;7312040550586;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;839.2;8;;;;;;;
;51027;7501035010109;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;284.8;2;;;;;;;
;51027;7791200200545;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;64.69;2;;;;;;;
;51027;7791200200552;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;49.9;1;;;;;;;
;51027;7891050000903;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;393.8;12;;;;;;;
;51027;7891050001108;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;26.9;1;;;;;;;
;51027;7891050001238;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;369.4;6;;;;;;;
;51027;7891050003652;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;161.87;3;;;;;;;
;51027;7891121154009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;303.3;7;;;;;;;
;51027;7891121212006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.9;1;;;;;;;
;51027;7891121213003;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;149.7;3;;;;;;;
;51027;7891121219005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;53.9;1;;;;;;;
;51027;7891125000050;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;54.9;1;;;;;;;
;51027;7891125000067;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;164.7;3;;;;;;;
;51027;7891125000074;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.7;3;;;;;;;
;51027;7891125000104;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;54.9;1;;;;;;;
;51027;7891125064038;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.8;2;;;;;;;
;51027;7891125064076;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.9;1;;;;;;;
;51027;7891125064465;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;54.9;1;;;;;;;
